Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,has_trailer,has_commentary,has_deleted_scenes,has_behind_the_scenes,rental_duration,cost_per_minute,rental_duration_sq
3779,2005-08-17 08:44:33+00:00,2005-08-21 13:29:33+00:00,1.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-0.19797933548279506,-0.9807804385269039,16.0
3780,2005-05-29 21:24:48+00:00,2005-06-05 16:25:48+00:00,4.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,0.5607648226366289,-0.9807804385269039,36.0
3781,2005-06-15 15:51:30+00:00,2005-06-16 20:42:30+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-1.336095572661931,-0.9807804385269039,1.0
3782,2005-07-10 06:45:53+00:00,2005-07-16 03:23:53+00:00,2.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,0.18139274357691693,-0.9807804385269039,25.0
3783,2005-07-31 21:22:39+00:00,2005-08-01 22:55:39+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-1.336095572661931,-0.9807804385269039,1.0
3784,2005-08-23 10:56:18+00:00,2005-08-25 10:10:18+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-1.336095572661931,-0.9807804385269039,1.0
3786,2005-07-11 08:16:51+00:00,2005-07-13 12:35:51+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-0.9567234936022191,-0.9807804385269039,4.0
3787,2005-07-30 13:55:10+00:00,2005-08-04 12:57:10+00:00,2.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-0.19797933548279506,-0.9807804385269039,16.0
3788,2005-08-18 22:14:49+00:00,2005-08-25 01:25:49+00:00,3.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,0.5607648226366289,-0.9807804385269039,36.0
3789,2005-07-06 19:08:42+00:00,2005-07-07 18:34:42+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-1.715467651721643,-0.9807804385269039,0.0
3790,2005-07-27 04:31:25+00:00,2005-07-29 02:15:25+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-1.336095572661931,-0.9807804385269039,1.0
3791,2005-08-18 23:17:58+00:00,2005-08-24 00:54:58+00:00,2.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,0.18139274357691693,-0.9807804385269039,25.0
3792,2005-07-07 01:51:31+00:00,2005-07-13 19:54:31+00:00,4.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,0.5607648226366289,-0.9807804385269039,36.0
3793,2005-07-29 08:18:25+00:00,2005-07-31 12:12:25+00:00,0.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-0.9567234936022191,-0.9807804385269039,4.0
3794,2005-08-19 01:55:38+00:00,2005-08-24 00:30:38+00:00,2.99,2004.0,-1.1819909211677728,0.05053297885584535,1.6015462001501384,"{Trailers,""Deleted Scenes""}",0,1,0,0,1,0,1,0,-0.19797933548279506,-0.9807804385269039,16.0
3795,2005-05-26 12:10:22+00:00,2005-05-27 07:55:22+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-1.715467651721643,-0.06335045202803463,0.0
3796,2005-06-17 13:26:15+00:00,2005-06-21 14:18:15+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.19797933548279506,-0.06335045202803463,16.0
3798,2005-07-29 19:39:38+00:00,2005-08-06 21:12:38+00:00,5.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,1.319508980756053,-0.06335045202803463,64.0
3799,2005-08-22 07:39:29+00:00,2005-08-23 10:53:29+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-1.336095572661931,-0.06335045202803463,1.0
3800,2005-07-09 03:35:53+00:00,2005-07-15 02:46:53+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,0.18139274357691693,-0.06335045202803463,25.0
3801,2005-07-31 00:14:50+00:00,2005-08-03 21:30:50+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.577351414542507,-0.06335045202803463,9.0
3802,2005-08-21 07:51:52+00:00,2005-08-24 10:13:52+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.577351414542507,-0.06335045202803463,9.0
3803,2005-07-12 01:19:01+00:00,2005-07-13 21:56:01+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-1.336095572661931,-0.06335045202803463,1.0
3804,2005-07-27 11:36:11+00:00,2005-08-04 10:03:11+00:00,5.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,0.9401369016963409,-0.06335045202803463,49.0
3805,2005-08-20 04:45:40+00:00,2005-08-29 06:53:40+00:00,6.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,1.6988810598157649,-0.06335045202803463,81.0
3806,2005-07-28 14:30:37+00:00,2005-08-03 12:05:37+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,0.18139274357691693,-0.06335045202803463,25.0
3807,2005-08-18 21:34:19+00:00,2005-08-21 01:30:19+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.9567234936022191,-0.06335045202803463,4.0
3808,2005-07-28 17:52:57+00:00,2005-07-29 18:54:57+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-1.336095572661931,-0.06335045202803463,1.0
3809,2005-08-18 07:04:28+00:00,2005-08-21 12:52:28+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.577351414542507,-0.06335045202803463,9.0
3810,2005-07-29 13:42:42+00:00,2005-08-06 18:22:42+00:00,5.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,1.319508980756053,-0.06335045202803463,64.0
3811,2005-08-23 17:18:46+00:00,2005-08-26 11:29:46+00:00,4.99,2005.0,1.2408583030862421,1.594437864047697,1.6015462001501384,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,0,1,1,0,0,1,-0.9567234936022191,-0.06335045202803463,4.0
3812,2005-05-26 12:34:41+00:00,2005-05-30 16:46:41+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3813,2005-06-15 15:02:45+00:00,2005-06-17 11:14:45+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-1.336095572661931,0.7825945804196881,1.0
3814,2005-07-08 03:07:44+00:00,2005-07-14 06:51:44+00:00,5.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3815,2005-08-01 04:47:39+00:00,2005-08-05 05:11:39+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3816,2005-08-23 06:06:41+00:00,2005-08-25 10:50:41+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.9567234936022191,0.7825945804196881,4.0
3817,2005-05-29 12:11:31+00:00,2005-06-04 15:18:31+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3819,2005-07-13 02:09:30+00:00,2005-07-17 06:05:30+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3820,2005-08-02 05:58:36+00:00,2005-08-08 11:37:36+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3821,2005-08-21 06:31:35+00:00,2005-08-27 10:00:35+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3822,2005-05-31 06:39:16+00:00,2005-06-01 10:03:16+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-1.336095572661931,0.7825945804196881,1.0
3823,2005-06-16 09:14:52+00:00,2005-06-24 12:00:52+00:00,6.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,1.319508980756053,0.7825945804196881,64.0
3825,2005-07-28 01:47:37+00:00,2005-08-05 06:29:37+00:00,7.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,1.319508980756053,0.7825945804196881,64.0
3826,2005-08-18 00:21:35+00:00,2005-08-22 21:16:35+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3827,2005-06-19 05:20:49+00:00,2005-06-22 05:50:49+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.577351414542507,0.7825945804196881,9.0
3828,2005-07-09 10:14:30+00:00,2005-07-12 12:23:30+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.577351414542507,0.7825945804196881,9.0
3829,2005-07-29 05:42:55+00:00,2005-08-05 05:55:55+00:00,5.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.9401369016963409,0.7825945804196881,49.0
3830,2005-08-22 03:42:20+00:00,2005-08-26 07:46:20+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3831,2005-07-08 08:21:54+00:00,2005-07-15 03:16:54+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3832,2005-07-29 13:05:33+00:00,2005-08-02 10:32:33+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.577351414542507,0.7825945804196881,9.0
3833,2005-08-18 09:41:39+00:00,2005-08-22 10:02:39+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-0.19797933548279506,0.7825945804196881,16.0
3834,2005-07-28 05:14:36+00:00,2005-07-29 04:19:36+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-1.715467651721643,0.7825945804196881,0.0
3835,2005-08-22 23:42:57+00:00,2005-08-23 19:29:57+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,-1.715467651721643,0.7825945804196881,0.0
3836,2005-07-29 09:48:15+00:00,2005-08-05 10:24:15+00:00,5.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.9401369016963409,0.7825945804196881,49.0
3837,2005-08-19 17:10:42+00:00,2005-08-25 19:08:42+00:00,4.99,2006.0,1.2408583030862421,-0.1486805547172968,-1.5200552055006777,{Commentaries},1,0,0,0,0,0,0,0,0.5607648226366289,0.7825945804196881,36.0
3838,2005-05-26 12:44:08+00:00,2005-05-31 16:33:08+00:00,3.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.18139274357691693,0.8620021400162493,25.0
3839,2005-06-15 18:25:17+00:00,2005-06-21 23:15:17+00:00,4.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.5607648226366289,0.8620021400162493,36.0
3840,2005-07-11 09:29:03+00:00,2005-07-16 05:17:03+00:00,3.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-0.19797933548279506,0.8620021400162493,16.0
3841,2005-08-01 08:24:18+00:00,2005-08-09 12:32:18+00:00,6.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,1.319508980756053,0.8620021400162493,64.0
3842,2005-08-19 01:07:28+00:00,2005-08-24 21:46:28+00:00,4.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.18139274357691693,0.8620021400162493,25.0
3843,2005-06-21 03:19:33+00:00,2005-06-24 21:46:33+00:00,2.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-0.577351414542507,0.8620021400162493,9.0
3844,2005-07-07 01:16:59+00:00,2005-07-07 23:17:59+00:00,2.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-1.715467651721643,0.8620021400162493,0.0
3846,2005-08-21 06:24:33+00:00,2005-08-27 09:28:33+00:00,4.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.5607648226366289,0.8620021400162493,36.0
3847,2005-07-08 06:17:12+00:00,2005-07-13 12:12:12+00:00,3.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.18139274357691693,0.8620021400162493,25.0
3848,2005-07-28 20:23:01+00:00,2005-08-05 14:52:01+00:00,6.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.9401369016963409,0.8620021400162493,49.0
3849,2005-08-17 11:30:55+00:00,2005-08-18 13:21:55+00:00,2.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-1.336095572661931,0.8620021400162493,1.0
3850,2005-08-01 18:30:23+00:00,2005-08-07 19:20:23+00:00,4.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.5607648226366289,0.8620021400162493,36.0
3851,2005-08-23 19:47:02+00:00,2005-08-25 23:37:02+00:00,2.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-0.9567234936022191,0.8620021400162493,4.0
3852,2005-08-02 15:49:16+00:00,2005-08-11 12:39:16+00:00,7.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,1.319508980756053,0.8620021400162493,64.0
3853,2005-08-20 02:46:46+00:00,2005-08-25 02:52:46+00:00,3.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,0.18139274357691693,0.8620021400162493,25.0
3854,2005-08-02 20:53:20+00:00,2005-08-12 00:47:20+00:00,7.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,1.6988810598157649,0.8620021400162493,81.0
3855,2005-08-21 15:48:32+00:00,2005-08-25 15:06:32+00:00,2.99,2009.0,0.029433690959234735,-1.2941583727628643,-0.6985811513820418,{Commentaries},0,0,0,1,0,0,0,0,-0.577351414542507,0.8620021400162493,9.0
3856,2005-05-26 12:48:49+00:00,2005-05-31 08:06:49+00:00,3.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.19797933548279506,-0.25033234898419526,16.0
3857,2005-06-20 01:58:21+00:00,2005-06-27 04:41:21+00:00,6.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3858,2005-07-10 07:57:05+00:00,2005-07-13 06:16:05+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.9567234936022191,-0.25033234898419526,4.0
3859,2005-07-31 06:44:10+00:00,2005-08-01 07:30:10+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-1.336095572661931,-0.25033234898419526,1.0
3860,2005-08-23 01:45:57+00:00,2005-08-30 20:35:57+00:00,6.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3861,2005-05-27 22:12:13+00:00,2005-05-30 16:30:13+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.9567234936022191,-0.25033234898419526,4.0
3862,2005-06-19 22:48:11+00:00,2005-06-21 17:32:11+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-1.336095572661931,-0.25033234898419526,1.0
3863,2005-07-10 10:28:39+00:00,2005-07-17 12:35:39+00:00,5.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3864,2005-08-01 07:27:15+00:00,2005-08-08 03:01:15+00:00,4.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.5607648226366289,-0.25033234898419526,36.0
3865,2005-08-18 21:49:28+00:00,2005-08-24 16:23:28+00:00,4.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.18139274357691693,-0.25033234898419526,25.0
3866,2005-06-18 09:05:08+00:00,2005-06-23 12:34:08+00:00,3.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.18139274357691693,-0.25033234898419526,25.0
3867,2005-07-11 05:20:46+00:00,2005-07-16 01:41:46+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.19797933548279506,-0.25033234898419526,16.0
3868,2005-08-01 07:14:47+00:00,2005-08-07 07:59:47+00:00,4.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.5607648226366289,-0.25033234898419526,36.0
3869,2005-08-18 05:08:53+00:00,2005-08-20 07:28:53+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.9567234936022191,-0.25033234898419526,4.0
3870,2005-07-07 08:23:57+00:00,2005-07-15 03:35:57+00:00,5.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3871,2005-07-27 17:00:25+00:00,2005-08-03 20:04:25+00:00,5.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3872,2005-08-23 04:42:49+00:00,2005-08-27 04:35:49+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.577351414542507,-0.25033234898419526,9.0
3873,2005-07-08 22:43:18+00:00,2005-07-12 18:28:18+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.577351414542507,-0.25033234898419526,9.0
3874,2005-07-29 13:22:52+00:00,2005-08-06 09:23:52+00:00,6.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.9401369016963409,-0.25033234898419526,49.0
3875,2005-08-19 03:56:23+00:00,2005-08-25 22:47:23+00:00,5.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,0.5607648226366289,-0.25033234898419526,36.0
3876,2005-07-09 05:45:04+00:00,2005-07-12 06:13:04+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.577351414542507,-0.25033234898419526,9.0
3877,2005-07-29 09:15:42+00:00,2005-08-01 07:36:42+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.9567234936022191,-0.25033234898419526,4.0
3878,2005-08-23 21:57:35+00:00,2005-08-28 18:16:35+00:00,3.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.19797933548279506,-0.25033234898419526,16.0
3879,2005-07-28 06:28:30+00:00,2005-08-01 00:42:30+00:00,2.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.577351414542507,-0.25033234898419526,9.0
3880,2005-08-22 16:48:44+00:00,2005-08-27 15:07:44+00:00,3.99,2010.0,0.029433690959234735,0.24974651242898752,0.4514825243840482,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,1,0,1,1,-0.19797933548279506,-0.25033234898419526,16.0
3881,2005-05-26 13:02:47+00:00,2005-05-28 13:45:47+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-0.9567234936022191,-1.0687424397556702,4.0
3882,2005-06-15 18:29:14+00:00,2005-06-16 17:01:14+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-1.715467651721643,-1.0687424397556702,0.0
3883,2005-07-09 22:14:03+00:00,2005-07-10 19:17:03+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-1.715467651721643,-1.0687424397556702,0.0
3884,2005-08-01 17:36:51+00:00,2005-08-10 17:25:51+00:00,2.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,1.319508980756053,-1.0687424397556702,64.0
3886,2005-06-16 04:18:40+00:00,2005-06-17 06:50:40+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-1.336095572661931,-1.0687424397556702,1.0
3887,2005-07-06 14:18:01+00:00,2005-07-09 13:07:01+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-0.9567234936022191,-1.0687424397556702,4.0
3889,2005-08-18 17:42:45+00:00,2005-08-23 16:54:45+00:00,0.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,-0.19797933548279506,-1.0687424397556702,16.0
3890,2005-06-17 08:25:12+00:00,2005-06-26 12:44:12+00:00,2.99,2005.0,-1.1819909211677728,0.8722888048450568,0.28718771356032097,"{Trailers,Commentaries,""Behind the Scenes""}",1,0,0,0,1,0,0,1,1.6988810598157649,-1.0687424397556702,81.0
