Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,has_trailer,has_commentary,has_deleted_scenes,has_behind_the_scenes,rental_duration,cost_per_minute
1944,2005-05-27 20:10:58+00:00,2005-05-31 21:24:58+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,4.0,0.02931372549019608
1945,2005-06-20 23:39:08+00:00,2005-06-23 03:35:08+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,2.0,0.02931372549019608
1946,2005-07-10 14:00:01+00:00,2005-07-11 19:29:01+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,1.0,0.02931372549019608
1947,2005-07-31 23:02:33+00:00,2005-08-05 17:24:33+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,4.0,0.02931372549019608
1948,2005-08-19 23:25:42+00:00,2005-08-21 00:57:42+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,1.0,0.02931372549019608
1949,2005-05-27 23:43:29+00:00,2005-06-05 03:40:29+00:00,3.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,8.0,0.02931372549019608
1950,2005-06-17 12:02:20+00:00,2005-06-25 14:25:20+00:00,3.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,8.0,0.02931372549019608
1951,2005-07-11 15:28:51+00:00,2005-07-12 19:44:51+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,1.0,0.02931372549019608
1952,2005-07-27 17:19:03+00:00,2005-07-28 11:43:03+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,0.0,0.02931372549019608
1953,2005-08-17 03:18:47+00:00,2005-08-23 23:52:47+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,6.0,0.02931372549019608
1954,2005-05-29 03:39:44+00:00,2005-06-01 05:42:44+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,3.0,0.02931372549019608
1955,2005-06-17 08:18:37+00:00,2005-06-24 03:35:37+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,6.0,0.02931372549019608
1956,2005-07-12 19:55:39+00:00,2005-07-18 21:52:39+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,6.0,0.02931372549019608
1957,2005-07-27 20:03:53+00:00,2005-08-05 14:36:53+00:00,4.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,8.0,0.02931372549019608
1958,2005-08-20 11:05:56+00:00,2005-08-29 08:15:56+00:00,4.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,8.0,0.02931372549019608
1959,2005-07-08 14:06:26+00:00,2005-07-14 08:48:26+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,5.0,0.02931372549019608
1960,2005-07-27 03:47:31+00:00,2005-08-01 02:17:31+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,4.0,0.02931372549019608
1961,2005-08-21 19:28:15+00:00,2005-08-22 23:55:15+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,1.0,0.02931372549019608
1962,2005-07-11 16:12:17+00:00,2005-07-18 11:40:17+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,6.0,0.02931372549019608
1963,2005-08-01 15:10:55+00:00,2005-08-10 14:16:55+00:00,4.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,8.0,0.02931372549019608
1964,2005-08-22 08:09:18+00:00,2005-08-23 11:34:18+00:00,2.99,2004.0,2.99,102.0,26.99,{Commentaries},0,0,1,0,0,0,0,0,1.0,0.02931372549019608
1965,2005-05-25 21:46:33+00:00,2005-05-27 19:20:33+00:00,0.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,1.0,0.013561643835616439
1966,2005-06-19 16:50:56+00:00,2005-06-28 21:58:56+00:00,6.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,9.0,0.013561643835616439
1967,2005-07-11 11:44:46+00:00,2005-07-20 08:41:46+00:00,6.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,8.0,0.013561643835616439
1968,2005-08-01 22:09:53+00:00,2005-08-03 20:32:53+00:00,0.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,1.0,0.013561643835616439
1969,2005-08-19 14:36:11+00:00,2005-08-21 13:12:11+00:00,0.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,1.0,0.013561643835616439
1970,2005-05-27 11:14:00+00:00,2005-05-28 16:22:00+00:00,0.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,1.0,0.013561643835616439
1971,2005-06-20 19:42:33+00:00,2005-06-21 20:51:33+00:00,0.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,1.0,0.013561643835616439
1972,2005-07-07 02:59:16+00:00,2005-07-12 02:30:16+00:00,2.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,4.0,0.013561643835616439
1973,2005-07-31 18:39:50+00:00,2005-08-09 13:39:50+00:00,6.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,8.0,0.013561643835616439
1974,2005-08-22 05:10:32+00:00,2005-08-26 09:21:32+00:00,1.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,4.0,0.013561643835616439
1975,2005-07-10 03:19:11+00:00,2005-07-19 06:30:11+00:00,7.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,9.0,0.013561643835616439
1976,2005-07-27 12:50:07+00:00,2005-08-04 13:46:07+00:00,5.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,8.0,0.013561643835616439
1977,2005-08-18 23:51:29+00:00,2005-08-27 18:58:29+00:00,6.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,8.0,0.013561643835616439
1978,2005-07-27 04:13:02+00:00,2005-08-03 22:13:02+00:00,4.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,7.0,0.013561643835616439
1979,2005-08-20 21:11:58+00:00,2005-08-24 16:44:58+00:00,1.99,2010.0,0.99,73.0,21.99,"{Commentaries,""Deleted Scenes""}",0,0,0,0,0,0,1,0,3.0,0.013561643835616439
1980,2005-05-25 21:54:12+00:00,2005-05-30 16:03:12+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,4.0,0.07676923076923077
1981,2005-06-19 19:36:27+00:00,2005-06-20 17:44:27+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,0.0,0.07676923076923077
1982,2005-07-07 03:04:35+00:00,2005-07-13 05:38:35+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,6.0,0.07676923076923077
1983,2005-07-28 02:17:17+00:00,2005-07-28 23:17:17+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,0.0,0.07676923076923077
1984,,2005-08-28 13:40:56+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,,0.07676923076923077
1985,2005-07-06 06:37:10+00:00,2005-07-09 05:58:10+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,2.0,0.07676923076923077
1986,2005-07-30 22:49:58+00:00,2005-08-09 02:04:58+00:00,6.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,9.0,0.07676923076923077
1987,2005-08-17 10:56:56+00:00,2005-08-24 10:20:56+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,6.0,0.07676923076923077
1988,2005-07-27 13:53:43+00:00,2005-08-05 13:36:43+00:00,6.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,8.0,0.07676923076923077
1989,2005-08-17 08:36:31+00:00,2005-08-24 04:03:31+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,6.0,0.07676923076923077
1990,2005-07-29 15:01:50+00:00,2005-07-30 12:19:50+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,0.0,0.07676923076923077
1991,2005-08-20 18:00:29+00:00,2005-08-29 16:01:29+00:00,6.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,8.0,0.07676923076923077
1992,2005-07-30 10:18:38+00:00,2005-07-31 05:22:38+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,0.0,0.07676923076923077
1993,2005-08-21 11:02:59+00:00,2005-08-28 06:57:59+00:00,4.99,2007.0,4.99,65.0,25.99,"{""Behind the Scenes""}",0,0,1,0,0,0,0,1,6.0,0.07676923076923077
1994,2005-05-25 22:18:19+00:00,2005-06-04 04:01:19+00:00,11.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,9.0,0.029880239520958085
1995,2005-06-21 07:59:13+00:00,2005-06-23 07:29:13+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,1.0,0.029880239520958085
1996,2005-07-07 01:16:32+00:00,2005-07-11 07:12:32+00:00,6.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,4.0,0.029880239520958085
1997,2005-07-31 19:13:57+00:00,2005-08-07 00:39:57+00:00,7.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,6.0,0.029880239520958085
1998,2005-08-18 04:57:06+00:00,2005-08-26 07:13:06+00:00,9.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,8.0,0.029880239520958085
1999,2005-05-30 03:24:30+00:00,2005-05-31 02:00:30+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,0.0,0.029880239520958085
2000,2005-06-20 03:06:00+00:00,2005-06-25 22:36:00+00:00,7.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2001,2005-07-08 01:18:44+00:00,2005-07-11 02:45:44+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,3.0,0.029880239520958085
2002,2005-07-30 11:31:01+00:00,2005-08-04 15:44:01+00:00,6.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2003,2005-08-23 18:58:06+00:00,2005-08-28 17:30:06+00:00,6.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,4.0,0.029880239520958085
2004,2005-06-15 21:25:07+00:00,2005-06-21 21:17:07+00:00,7.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2005,2005-07-07 13:10:57+00:00,2005-07-09 14:19:57+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,2.0,0.029880239520958085
2006,2005-08-02 15:51:57+00:00,2005-08-08 13:41:57+00:00,7.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2007,2005-08-23 20:58:12+00:00,2005-08-24 16:23:12+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,0.0,0.029880239520958085
2008,2005-06-18 07:43:23+00:00,2005-06-19 09:55:23+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,1.0,0.029880239520958085
2009,2005-07-11 05:03:38+00:00,2005-07-13 02:32:38+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,1.0,0.029880239520958085
2010,2005-07-29 07:26:07+00:00,2005-08-02 05:46:07+00:00,5.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,3.0,0.029880239520958085
2011,2005-08-18 08:54:20+00:00,2005-08-23 09:28:20+00:00,6.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2012,2005-06-19 09:20:31+00:00,2005-06-22 08:20:31+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,2.0,0.029880239520958085
2013,2005-07-07 17:39:01+00:00,2005-07-12 22:29:01+00:00,6.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,5.0,0.029880239520958085
2014,2005-08-02 15:16:19+00:00,2005-08-11 10:11:19+00:00,10.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,8.0,0.029880239520958085
2015,2005-08-19 03:40:23+00:00,2005-08-19 22:14:23+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,0.0,0.029880239520958085
2016,2005-07-12 19:14:48+00:00,2005-07-15 15:29:48+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,2.0,0.029880239520958085
2017,2005-07-31 03:45:23+00:00,2005-08-01 04:33:23+00:00,4.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,1.0,0.029880239520958085
2018,2005-08-18 13:11:23+00:00,2005-08-26 09:35:23+00:00,9.99,2010.0,4.99,167.0,24.99,"{""Deleted Scenes""}",0,0,1,0,0,0,1,0,7.0,0.029880239520958085
2019,2005-05-25 22:28:09+00:00,2005-06-04 02:46:09+00:00,6.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,9.0,0.03986666666666667
2020,2005-06-18 20:24:45+00:00,2005-06-27 18:39:45+00:00,6.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,8.0,0.03986666666666667
2021,2005-07-10 15:36:32+00:00,2005-07-12 17:09:32+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,2.0,0.03986666666666667
2022,2005-08-01 18:35:08+00:00,2005-08-08 14:19:08+00:00,4.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,6.0,0.03986666666666667
2023,2005-08-19 06:05:11+00:00,2005-08-24 09:27:11+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,5.0,0.03986666666666667
2024,2005-05-26 17:57:07+00:00,2005-05-29 14:12:07+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,2.0,0.03986666666666667
2025,2005-06-18 07:35:40+00:00,2005-06-23 07:05:40+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,4.0,0.03986666666666667
2026,2005-07-06 20:43:10+00:00,2005-07-14 15:09:10+00:00,5.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,7.0,0.03986666666666667
2027,2005-07-31 07:27:58+00:00,2005-08-03 09:58:58+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,3.0,0.03986666666666667
2028,2005-08-23 09:37:13+00:00,2005-08-27 05:11:13+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,3.0,0.03986666666666667
2029,2005-05-27 02:51:37+00:00,2005-06-01 04:02:37+00:00,3.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,5.0,0.03986666666666667
2030,2005-06-21 12:49:16+00:00,2005-06-22 16:31:16+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,1.0,0.03986666666666667
2031,2005-07-10 23:20:34+00:00,2005-07-11 22:39:34+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,0.0,0.03986666666666667
2032,2005-07-29 15:33:00+00:00,2005-08-05 19:35:00+00:00,4.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,7.0,0.03986666666666667
2033,2005-08-18 05:08:34+00:00,2005-08-25 00:52:34+00:00,3.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,6.0,0.03986666666666667
2034,2005-05-30 16:44:57+00:00,2005-06-04 14:53:57+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,4.0,0.03986666666666667
2035,2005-06-20 08:10:16+00:00,2005-06-27 10:34:16+00:00,4.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,7.0,0.03986666666666667
2036,2005-07-10 07:38:32+00:00,2005-07-16 04:02:32+00:00,3.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,5.0,0.03986666666666667
2037,2005-08-02 05:45:59+00:00,2005-08-05 02:28:59+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,2.0,0.03986666666666667
2038,2005-08-22 05:21:14+00:00,2005-08-30 07:59:14+00:00,5.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,8.0,0.03986666666666667
2039,2005-06-21 09:41:30+00:00,2005-06-22 07:43:30+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,0.0,0.03986666666666667
2040,2005-07-10 09:13:43+00:00,2005-07-16 09:56:43+00:00,3.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,6.0,0.03986666666666667
2041,2005-07-27 10:25:06+00:00,2005-07-31 13:07:06+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,4.0,0.03986666666666667
2042,2005-08-22 16:21:49+00:00,2005-08-27 15:03:49+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,4.0,0.03986666666666667
2043,2005-07-11 02:17:42+00:00,2005-07-17 02:38:42+00:00,3.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,6.0,0.03986666666666667
2044,2005-07-30 14:49:32+00:00,2005-08-08 19:43:32+00:00,6.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,9.0,0.03986666666666667
2045,2005-08-23 13:07:11+00:00,,5.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,,0.03986666666666667
2046,2005-07-27 13:06:13+00:00,2005-08-05 11:11:13+00:00,6.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,8.0,0.03986666666666667
2047,2005-08-22 01:07:23+00:00,2005-08-28 19:47:23+00:00,4.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,6.0,0.03986666666666667
2048,2005-08-02 09:06:17+00:00,2005-08-10 05:22:17+00:00,5.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,7.0,0.03986666666666667
2049,2005-08-20 19:18:55+00:00,2005-08-25 15:25:55+00:00,2.99,2007.0,2.99,75.0,23.99,"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,0,0,1,1,4.0,0.03986666666666667
2050,2005-05-25 22:30:05+00:00,2005-05-30 23:40:05+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,5.0,0.027181818181818185
2051,2005-06-16 10:25:35+00:00,2005-06-20 06:50:35+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,3.0,0.027181818181818185
2052,2005-07-12 02:43:44+00:00,2005-07-19 07:58:44+00:00,5.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,7.0,0.027181818181818185
2053,2005-07-27 09:30:48+00:00,2005-07-28 05:43:48+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,0.0,0.027181818181818185
2054,2005-08-20 18:32:31+00:00,2005-08-28 20:58:31+00:00,5.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,8.0,0.027181818181818185
2055,2005-06-21 10:59:11+00:00,2005-06-23 11:11:11+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,2.0,0.027181818181818185
2056,2005-07-10 22:46:08+00:00,2005-07-16 21:32:08+00:00,3.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,5.0,0.027181818181818185
2057,2005-07-30 08:10:18+00:00,2005-08-07 05:06:18+00:00,5.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,7.0,0.027181818181818185
2058,2005-08-22 15:34:06+00:00,2005-08-31 16:45:06+00:00,6.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,9.0,0.027181818181818185
2059,2005-07-09 02:58:07+00:00,2005-07-10 00:41:07+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,0.0,0.027181818181818185
2060,2005-08-02 23:07:21+00:00,2005-08-08 00:59:21+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,5.0,0.027181818181818185
2061,2005-08-23 12:54:26+00:00,2005-08-29 06:56:26+00:00,3.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,5.0,0.027181818181818185
2062,2005-07-31 09:57:42+00:00,2005-08-06 08:19:42+00:00,3.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,5.0,0.027181818181818185
2063,2005-08-17 11:18:56+00:00,2005-08-24 10:33:56+00:00,4.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,6.0,0.027181818181818185
2064,2005-07-31 16:44:33+00:00,2005-08-07 17:49:33+00:00,4.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,7.0,0.027181818181818185
2065,2005-08-17 19:03:13+00:00,2005-08-19 13:49:13+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,1.0,0.027181818181818185
2066,,2005-08-05 02:26:39+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,,0.027181818181818185
2067,2005-08-23 00:56:41+00:00,2005-08-27 02:51:41+00:00,2.99,2006.0,2.99,110.0,15.99,"{Trailers,Commentaries}",0,0,0,1,1,0,0,0,4.0,0.027181818181818185
2068,2005-05-25 22:40:20+00:00,2005-05-30 00:39:20+00:00,1.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,4.0,0.007021276595744681
2069,2005-06-16 22:55:11+00:00,2005-06-18 00:11:11+00:00,0.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,1.0,0.007021276595744681
2070,2005-07-09 16:54:25+00:00,2005-07-18 20:28:25+00:00,6.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,9.0,0.007021276595744681
2071,2005-07-28 11:10:11+00:00,2005-08-05 09:09:11+00:00,5.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,7.0,0.007021276595744681
2072,2005-08-19 07:46:34+00:00,2005-08-21 09:11:34+00:00,0.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,2.0,0.007021276595744681
2073,2005-06-17 08:51:43+00:00,2005-06-24 13:35:43+00:00,4.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,7.0,0.007021276595744681
2074,2005-07-12 03:57:34+00:00,2005-07-14 22:05:34+00:00,0.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,2.0,0.007021276595744681
2075,2005-08-01 08:12:08+00:00,2005-08-02 02:12:08+00:00,0.99,2006.0,0.99,141.0,17.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,0.0,0.007021276595744681
